Item_Fat_Content,Item_MRP,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
0,186.5924,Others,0.067103564,15.6,2007,OUT017,Tier 2,,Supermarket Type1
1,169.0816,Snack Foods,0.128557634,19.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,93.2436,Baking Goods,0.075705596,,1985,OUT019,Tier 1,Small,Grocery Store
0,94.541,Dairy,0.087351931,16.25,2002,OUT045,Tier 2,,Supermarket Type1
0,178.9686,Starchy Foods,0.018007487,18.0,2007,OUT017,Tier 2,,Supermarket Type1
0,158.892,Snack Foods,0.029618787999999997,9.695,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,186.8898,Starchy Foods,0.04868553,9.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,172.7106,Household,0.027318817999999998,10.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,147.0734,Canned,0.053289916,6.65,1997,OUT046,Tier 1,Small,Supermarket Type1
1,121.67299999999999,Soft Drinks,0.032441572,8.26,1997,OUT046,Tier 1,Small,Supermarket Type1
0,179.166,Others,0.03055448,17.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,99.7042,Frozen Foods,0.12537274,6.325,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,89.8856,Fruits and Vegetables,0.06530893900000001,14.3,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,149.5076,Snack Foods,0.10739705,10.195,1997,OUT046,Tier 1,Small,Supermarket Type1
1,178.6344,Snack Foods,0.046092237,20.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,162.4526,Snack Foods,0.039801037000000004,19.6,2007,OUT017,Tier 2,,Supermarket Type1
1,230.1352,Canned,0.031017124,8.42,2007,OUT017,Tier 2,,Supermarket Type1
0,165.7526,Snack Foods,0.039657436000000004,19.6,2002,OUT045,Tier 2,,Supermarket Type1
0,181.0318,Fruits and Vegetables,0.022585241000000002,12.85,1987,OUT013,Tier 3,High,Supermarket Type1
0,40.848,Health and Hygiene,0.063428202,11.0,1998,OUT010,Tier 3,,Grocery Store
1,262.091,Dairy,0.019507599,14.85,2004,OUT035,Tier 2,Small,Supermarket Type1
1,112.0518,Snack Foods,0.059430002,15.6,1998,OUT010,Tier 3,,Grocery Store
0,117.6124,Household,0.164609767,12.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,246.2802,Dairy,0.10172992199999999,,1985,OUT019,Tier 1,Small,Grocery Store
0,85.1882,Soft Drinks,0.045363275999999994,5.73,2004,OUT035,Tier 2,Small,Supermarket Type1
0,160.6552,Breads,0.096368001,5.78,2004,OUT035,Tier 2,Small,Supermarket Type1
1,189.6214,Frozen Foods,0.0,19.2,2004,OUT035,Tier 2,Small,Supermarket Type1
0,40.9822,Household,0.032768691,20.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,55.1272,Dairy,0.038675869,11.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,86.4566,Frozen Foods,0.063960902,9.195,1987,OUT013,Tier 3,High,Supermarket Type1
0,56.3614,Hard Drinks,0.12646854300000002,5.98,1998,OUT010,Tier 3,,Grocery Store
0,236.0932,Snack Foods,0.10396164599999999,9.395,2002,OUT045,Tier 2,,Supermarket Type1
1,115.3176,Dairy,0.075170211,5.75,1997,OUT046,Tier 1,Small,Supermarket Type1
0,129.6626,Snack Foods,0.06739144400000001,19.0,1987,OUT013,Tier 3,High,Supermarket Type1
0,101.999,Fruits and Vegetables,0.030899314,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,183.8292,Meat,0.08396923,20.35,2002,OUT045,Tier 2,,Supermarket Type1
1,175.6712,Breakfast,0.060788771,10.695,2002,OUT045,Tier 2,,Supermarket Type1
1,156.463,Breakfast,0.039308756,20.2,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,52.3324,Soft Drinks,0.014652476000000001,18.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,170.979,Snack Foods,0.085515417,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,161.1894,Fruits and Vegetables,0.021492148,,1985,OUT019,Tier 1,Small,Grocery Store
0,32.39,Household,0.038638642,9.105,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,52.7298,Hard Drinks,0.021224126,16.75,1997,OUT046,Tier 1,Small,Supermarket Type1
0,168.45,Fruits and Vegetables,0.085204025,5.655,1987,OUT013,Tier 3,High,Supermarket Type1
0,226.6694,Hard Drinks,0.107230638,7.905,1998,OUT010,Tier 3,,Grocery Store
0,131.7284,Baking Goods,0.055583959,18.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,50.2008,Baking Goods,0.140896203,9.8,2002,OUT045,Tier 2,,Supermarket Type1
0,122.573,Others,0.006787278000000001,12.15,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,184.0924,Others,0.066997948,15.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,123.1756,Snack Foods,0.0,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,251.0092,Canned,0.047773924,7.725,2004,OUT035,Tier 2,Small,Supermarket Type1
0,253.3698,Household,0.060683277,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,175.4028,Fruits and Vegetables,0.12588332900000002,15.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,40.0138,Dairy,0.10570524099999999,8.895,2007,OUT017,Tier 2,,Supermarket Type1
0,264.3226,Dairy,0.07032550900000001,10.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,102.7648,Breads,0.056455037,20.85,2004,OUT035,Tier 2,Small,Supermarket Type1
1,169.1132,Baking Goods,0.0,20.0,2007,OUT017,Tier 2,,Supermarket Type1
0,172.2422,Household,0.310376916,,1985,OUT019,Tier 1,Small,Grocery Store
0,218.1482,Dairy,0.036531539,20.25,2007,OUT017,Tier 2,,Supermarket Type1
0,113.4518,Fruits and Vegetables,0.09991293,12.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,222.5088,Fruits and Vegetables,0.053324723,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,120.4124,Meat,0.085447928,13.85,2002,OUT045,Tier 2,,Supermarket Type1
1,81.9908,Frozen Foods,0.058264085,19.25,2004,OUT035,Tier 2,Small,Supermarket Type1
0,106.52799999999999,Baking Goods,0.08488296599999999,9.6,1987,OUT013,Tier 3,High,Supermarket Type1
0,195.8768,Soft Drinks,0.028999721000000003,8.43,1998,OUT010,Tier 3,,Grocery Store
0,244.3144,Household,0.040176104,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,177.637,Snack Foods,0.067071206,19.7,2002,OUT045,Tier 2,,Supermarket Type1
0,131.431,Health and Hygiene,0.028857499999999998,14.0,2004,OUT035,Tier 2,Small,Supermarket Type1
1,250.6092,Breads,0.030239711000000002,8.0,1987,OUT013,Tier 3,High,Supermarket Type1
0,141.2154,Others,0.081322858,6.095,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,155.4314,Breads,0.22447215899999998,,1985,OUT019,Tier 1,Small,Grocery Store
0,61.651,Snack Foods,0.00963535,13.3,2007,OUT017,Tier 2,,Supermarket Type1
0,169.1448,Household,0.103603094,12.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,143.8786,Dairy,0.029717039,14.0,2004,OUT035,Tier 2,Small,Supermarket Type1
0,44.477,Soft Drinks,0.089334085,15.5,1998,OUT010,Tier 3,,Grocery Store
1,91.28299999999999,Baking Goods,0.06310771400000001,17.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,82.7566,Breads,0.020748121,13.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,44.8428,Snack Foods,0.023190397999999997,16.85,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,49.7034,Baking Goods,0.037709148,6.8,2007,OUT017,Tier 2,,Supermarket Type1
1,94.712,Baking Goods,0.140136534,6.78,2004,OUT035,Tier 2,Small,Supermarket Type1
0,186.4924,Snack Foods,0.035786568,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,116.9834,Snack Foods,0.036760791,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,103.8622,Baking Goods,0.05716456,11.15,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,173.1054,Fruits and Vegetables,0.037399255,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,185.7924,Canned,0.0,20.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,109.1938,Starchy Foods,0.153243627,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,237.4564,Fruits and Vegetables,0.10162646300000001,,1985,OUT019,Tier 1,Small,Grocery Store
0,144.2812,Baking Goods,0.16364098800000001,,1985,OUT019,Tier 1,Small,Grocery Store
0,162.9894,Canned,0.028407299999999996,7.96,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,63.0826,Meat,0.037973245,12.15,2002,OUT045,Tier 2,,Supermarket Type1
1,90.2514,Baking Goods,0.114704556,5.425,2002,OUT045,Tier 2,,Supermarket Type1
0,90.28299999999999,Baking Goods,0.076012177,15.1,1987,OUT013,Tier 3,High,Supermarket Type1
1,189.5872,Snack Foods,0.025719421,7.42,1987,OUT013,Tier 3,High,Supermarket Type1
1,90.5804,Frozen Foods,0.041558343,17.35,2002,OUT045,Tier 2,,Supermarket Type1
0,224.7404,Dairy,0.057382845,16.0,2007,OUT017,Tier 2,,Supermarket Type1
0,154.134,Snack Foods,0.01522774,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,110.7544,Meat,0.01091879,11.65,1997,OUT046,Tier 1,Small,Supermarket Type1
1,78.99600000000001,Starchy Foods,0.0662837,10.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,109.0912,Household,0.028436862,6.13,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,40.348,Snack Foods,0.039805092,18.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,112.0544,Baking Goods,0.0,17.75,2004,OUT035,Tier 2,Small,Supermarket Type1
0,152.4366,Snack Foods,0.015801675,18.6,2002,OUT045,Tier 2,,Supermarket Type1
0,120.8098,Household,0.045846525,,1985,OUT019,Tier 1,Small,Grocery Store
1,188.2556,Fruits and Vegetables,0.075049323,8.75,2007,OUT017,Tier 2,,Supermarket Type1
1,104.499,Canned,0.067795854,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,125.2046,Fruits and Vegetables,0.0,14.15,1987,OUT013,Tier 3,High,Supermarket Type1
1,92.4804,Breakfast,0.13081596199999998,6.92,1987,OUT013,Tier 3,High,Supermarket Type1
0,177.0686,Household,0.024689595,13.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,34.8216,Seafood,0.073825883,17.75,2007,OUT017,Tier 2,,Supermarket Type1
1,170.3764,Baking Goods,0.03152879,12.6,2004,OUT035,Tier 2,Small,Supermarket Type1
0,47.3034,Household,0.05876482,13.0,1998,OUT010,Tier 3,,Grocery Store
1,166.5474,Breakfast,0.156831826,11.6,1997,OUT046,Tier 1,Small,Supermarket Type1
0,114.0492,Health and Hygiene,0.024383317,9.8,1997,OUT046,Tier 1,Small,Supermarket Type1
1,151.8708,Dairy,0.0082799,11.15,1997,OUT046,Tier 1,Small,Supermarket Type1
0,181.3318,Household,0.036848856,16.5,2007,OUT017,Tier 2,,Supermarket Type1
0,239.4222,Snack Foods,0.048445132,10.8,1998,OUT010,Tier 3,,Grocery Store
0,113.3202,Others,0.047310687000000004,12.65,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,263.491,Dairy,0.019416804,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,96.5436,Baking Goods,0.029737925,6.445,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,99.67,Snack Foods,0.059064825999999994,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,100.6042,Frozen Foods,0.125073951,6.325,1987,OUT013,Tier 3,High,Supermarket Type1
0,162.5526,Household,0.01542162,12.1,1987,OUT013,Tier 3,High,Supermarket Type1
1,150.7708,Snack Foods,0.08991899199999999,8.27,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,45.5744,Dairy,0.045986314,8.71,1997,OUT046,Tier 1,Small,Supermarket Type1
0,108.0912,Household,0.028321492,6.13,1997,OUT046,Tier 1,Small,Supermarket Type1
1,81.2276,Fruits and Vegetables,0.040733779,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,228.9668,Snack Foods,0.085065105,10.65,1987,OUT013,Tier 3,High,Supermarket Type1
0,129.8626,Health and Hygiene,0.017669658,11.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,112.8518,Snack Foods,0.033043717,8.63,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,49.1692,Soft Drinks,0.03213687,5.92,1998,OUT010,Tier 3,,Grocery Store
0,263.2568,Dairy,0.13614823,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,150.2392,Health and Hygiene,0.045198260999999997,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,148.2418,Snack Foods,0.156928379,15.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,178.7028,Dairy,0.042629339,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,112.1202,Canned,0.114743211,15.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,127.7678,Household,0.08526154400000001,17.7,1998,OUT010,Tier 3,,Grocery Store
0,151.134,Canned,0.027147206,7.55,1987,OUT013,Tier 3,High,Supermarket Type1
1,121.273,Snack Foods,0.14783322,8.895,1998,OUT010,Tier 3,,Grocery Store
0,245.7144,Fruits and Vegetables,0.038678487000000004,10.0,2004,OUT035,Tier 2,Small,Supermarket Type1
1,195.7794,Dairy,0.071498575,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,116.6492,Health and Hygiene,0.097062093,15.2,1997,OUT046,Tier 1,Small,Supermarket Type1
0,91.912,Health and Hygiene,0.035483325,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,147.876,Health and Hygiene,0.042644024,7.685,1998,OUT010,Tier 3,,Grocery Store
1,83.4908,Breads,0.056705486,9.8,2007,OUT017,Tier 2,,Supermarket Type1
1,101.6332,Snack Foods,0.069098084,6.935,1998,OUT010,Tier 3,,Grocery Store
0,50.7982,Seafood,0.056030907000000005,12.6,1987,OUT013,Tier 3,High,Supermarket Type1
0,46.706,Household,0.099526713,13.0,2002,OUT045,Tier 2,,Supermarket Type1
0,155.6288,Dairy,0.17793540300000002,18.1,2004,OUT035,Tier 2,Small,Supermarket Type1
0,45.106,Soft Drinks,0.013774708,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,149.3708,Frozen Foods,0.06325834799999999,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,163.621,Frozen Foods,0.02577108,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,86.2566,Dairy,0.0578629,18.7,2007,OUT017,Tier 2,,Supermarket Type1
1,75.2038,Snack Foods,0.01137013,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,62.5536,Frozen Foods,0.0,6.365,2004,OUT035,Tier 2,Small,Supermarket Type1
0,85.9198,Snack Foods,0.026587668999999998,15.25,1987,OUT013,Tier 3,High,Supermarket Type1
0,105.5938,Hard Drinks,0.015366655,18.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,154.2656,Soft Drinks,0.020577225,8.785,1997,OUT046,Tier 1,Small,Supermarket Type1
0,53.7982,Canned,0.021586004,8.645,1997,OUT046,Tier 1,Small,Supermarket Type1
1,154.463,Breakfast,0.039240315,20.2,2004,OUT035,Tier 2,Small,Supermarket Type1
0,124.50200000000001,Fruits and Vegetables,0.045660600999999995,19.85,2004,OUT035,Tier 2,Small,Supermarket Type1
1,159.1578,Fruits and Vegetables,0.035086303,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,196.41099999999997,Household,0.090745855,16.35,2002,OUT045,Tier 2,,Supermarket Type1
1,261.191,Snack Foods,0.209684121,13.5,1998,OUT010,Tier 3,,Grocery Store
0,143.14700000000002,Snack Foods,0.103863648,15.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,117.4124,Snack Foods,0.046195515,11.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,125.5046,Breads,0.10600131300000001,11.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,214.3218,Frozen Foods,0.152387525,7.47,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,162.4526,Dairy,0.011530018999999999,12.1,1987,OUT013,Tier 3,High,Supermarket Type1
0,93.2436,Fruits and Vegetables,0.203536932,,1985,OUT019,Tier 1,Small,Grocery Store
0,193.0136,Household,0.166772358,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,130.4626,Health and Hygiene,0.017627547,11.5,1987,OUT013,Tier 3,High,Supermarket Type1
0,196.31099999999998,Frozen Foods,0.042414494000000004,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,161.392,Snack Foods,0.029740086000000002,9.695,2007,OUT017,Tier 2,,Supermarket Type1
0,37.4822,Snack Foods,0.029907872000000002,16.75,2007,OUT017,Tier 2,,Supermarket Type1
0,179.6686,Canned,0.017730232,11.6,1987,OUT013,Tier 3,High,Supermarket Type1
0,42.1454,Breads,0.011035524,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,124.273,Snack Foods,0.088322179,8.895,1997,OUT046,Tier 1,Small,Supermarket Type1
0,171.7422,Household,0.047368095,18.0,2004,OUT035,Tier 2,Small,Supermarket Type1
0,109.9228,Fruits and Vegetables,0.021585405,8.775,1987,OUT013,Tier 3,High,Supermarket Type1
0,161.3894,Household,0.09167076699999999,5.825,2002,OUT045,Tier 2,,Supermarket Type1
0,80.7592,Soft Drinks,0.024693927,19.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,170.3474,Fruits and Vegetables,0.098601801,14.85,2002,OUT045,Tier 2,,Supermarket Type1
0,254.6672,Health and Hygiene,0.021070361,10.895,2007,OUT017,Tier 2,,Supermarket Type1
0,191.782,Starchy Foods,0.076032402,6.695,2002,OUT045,Tier 2,,Supermarket Type1
1,87.5172,Canned,0.014816444,13.8,2007,OUT017,Tier 2,,Supermarket Type1
1,190.2504,Fruits and Vegetables,0.11385762599999999,15.35,2007,OUT017,Tier 2,,Supermarket Type1
0,55.9298,Dairy,0.17401612100000002,11.65,2004,OUT035,Tier 2,Small,Supermarket Type1
0,78.7328,Household,0.021359628,20.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,139.6838,Health and Hygiene,0.044690932999999995,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,99.9016,Fruits and Vegetables,0.0,9.195,2007,OUT017,Tier 2,,Supermarket Type1
1,105.7648,Breads,0.056418725,20.85,1987,OUT013,Tier 3,High,Supermarket Type1
1,156.963,Snack Foods,0.009936905,14.85,2004,OUT035,Tier 2,Small,Supermarket Type1
0,234.2642,Fruits and Vegetables,0.108172183,12.85,2004,OUT035,Tier 2,Small,Supermarket Type1
0,227.372,Soft Drinks,0.15856287800000002,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,227.0062,Frozen Foods,0.079218842,18.25,1997,OUT046,Tier 1,Small,Supermarket Type1
1,146.3786,Dairy,0.029890782,14.0,2007,OUT017,Tier 2,,Supermarket Type1
0,109.3912,Fruits and Vegetables,0.070300718,16.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,141.4154,Fruits and Vegetables,0.036278264,9.6,2004,OUT035,Tier 2,Small,Supermarket Type1
0,88.78299999999999,Fruits and Vegetables,0.02064682,20.5,2002,OUT045,Tier 2,,Supermarket Type1
0,121.5414,Household,0.028931499,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,104.79899999999999,Meat,0.0,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,124.8388,Baking Goods,0.075182464,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,240.3564,Fruits and Vegetables,0.058133620999999996,19.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,106.6938,Others,0.091020015,12.8,2004,OUT035,Tier 2,Small,Supermarket Type1
0,190.8188,Canned,0.011284003,7.855,2002,OUT045,Tier 2,,Supermarket Type1
0,190.7162,Frozen Foods,0.021842793,12.3,1987,OUT013,Tier 3,High,Supermarket Type1
1,111.7544,Frozen Foods,0.034426846000000004,4.555,2002,OUT045,Tier 2,,Supermarket Type1
1,190.553,Canned,0.040287073,8.6,2002,OUT045,Tier 2,,Supermarket Type1
0,241.8196,Health and Hygiene,0.098263617,17.75,2007,OUT017,Tier 2,,Supermarket Type1
0,125.4704,Health and Hygiene,0.064421237,19.85,1997,OUT046,Tier 1,Small,Supermarket Type1
0,148.3734,Canned,0.0,,1985,OUT019,Tier 1,Small,Grocery Store
0,155.16299999999998,Frozen Foods,0.063717792,7.56,1987,OUT013,Tier 3,High,Supermarket Type1
1,76.2986,Dairy,0.065063889,16.0,1997,OUT046,Tier 1,Small,Supermarket Type1
0,74.4696,Household,0.071394538,20.6,2007,OUT017,Tier 2,,Supermarket Type1
0,111.7544,Household,0.125420107,8.895,2007,OUT017,Tier 2,,Supermarket Type1
0,78.4986,Canned,0.153589518,13.0,2004,OUT035,Tier 2,Small,Supermarket Type1
0,188.0898,Frozen Foods,0.006057666999999999,13.1,1987,OUT013,Tier 3,High,Supermarket Type1
0,177.3028,Dairy,0.042828677999999995,20.7,2004,OUT035,Tier 2,Small,Supermarket Type1
0,188.4214,Health and Hygiene,0.042036392,10.8,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,226.9036,Breads,0.079523572,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,127.4362,Baking Goods,0.17411854899999998,9.1,1997,OUT046,Tier 1,Small,Supermarket Type1
0,125.8362,Health and Hygiene,0.071025838,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,161.392,Canned,0.045772769000000005,19.5,1998,OUT010,Tier 3,,Grocery Store
1,37.1874,Baking Goods,0.045229135999999996,9.8,1987,OUT013,Tier 3,High,Supermarket Type1
1,51.6666,Snack Foods,0.099132174,14.65,1997,OUT046,Tier 1,Small,Supermarket Type1
0,261.0594,Dairy,0.08983368,20.35,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,191.9846,Frozen Foods,0.07604458900000001,12.65,1997,OUT046,Tier 1,Small,Supermarket Type1
0,161.2578,Soft Drinks,0.06289030400000001,12.65,1997,OUT046,Tier 1,Small,Supermarket Type1
0,130.7284,Baking Goods,0.055090377,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,60.5878,Frozen Foods,0.14310206,8.905,2004,OUT035,Tier 2,Small,Supermarket Type1
0,121.7414,Health and Hygiene,0.0642104,12.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,188.653,Soft Drinks,0.044183930999999996,5.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,87.6172,Meat,0.025761698,18.5,1997,OUT046,Tier 1,Small,Supermarket Type1
0,96.1094,Fruits and Vegetables,0.077743909,21.35,1997,OUT046,Tier 1,Small,Supermarket Type1
1,224.7404,Snack Foods,0.009715743,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,260.66200000000003,Snack Foods,0.051547413,9.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,104.5648,Baking Goods,0.105521226,11.15,2002,OUT045,Tier 2,,Supermarket Type1
0,188.8872,Fruits and Vegetables,0.012388013,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,124.37299999999999,Snack Foods,0.088501299,8.895,2002,OUT045,Tier 2,,Supermarket Type1
0,109.7886,Canned,0.125771078,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,188.1556,Household,0.007471585,12.6,2002,OUT045,Tier 2,,Supermarket Type1
1,193.4478,Fruits and Vegetables,0.188151371,20.5,1998,OUT010,Tier 3,,Grocery Store
0,225.9404,Starchy Foods,0.06055337,,1985,OUT027,Tier 3,Medium,Supermarket Type3
0,146.2444,Fruits and Vegetables,0.055027599,17.75,1987,OUT013,Tier 3,High,Supermarket Type1
0,121.573,Fruits and Vegetables,0.024186975,20.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,120.5124,Household,0.28704117,,1985,OUT019,Tier 1,Small,Grocery Store
0,75.567,Frozen Foods,0.1173895,15.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
1,101.37,Canned,0.031292877000000004,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,175.5738,Starchy Foods,0.00703512,21.2,1987,OUT013,Tier 3,High,Supermarket Type1
1,57.3904,Fruits and Vegetables,0.012202405,18.2,2004,OUT035,Tier 2,Small,Supermarket Type1
1,77.5012,Fruits and Vegetables,0.06389635099999999,,1985,OUT027,Tier 3,Medium,Supermarket Type3
1,159.1578,Snack Foods,0.036779867,,1985,OUT019,Tier 1,Small,Grocery Store
1,220.4482,Dairy,0.074338562,7.855,2007,OUT017,Tier 2,,Supermarket Type1
0,87.883,Fruits and Vegetables,0.020637068,20.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
0,126.4704,Snack Foods,0.037687837,15.6,1997,OUT046,Tier 1,Small,Supermarket Type1
0,159.692,Fruits and Vegetables,0.025448206,6.055,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,141.547,Canned,0.026610182000000003,17.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
1,190.8872,Snack Foods,0.014212498,9.6,1997,OUT046,Tier 1,Small,Supermarket Type1
1,119.6098,Baking Goods,0.109374441,6.195,1997,OUT046,Tier 1,Small,Supermarket Type1
0,130.1994,Fruits and Vegetables,0.055352065,7.52,2009,OUT018,Tier 3,Medium,Supermarket Type2
0,154.2682,Meat,0.046634759000000005,17.85,1997,OUT046,Tier 1,Small,Supermarket Type1
