"","Item_Fat_Content","Item_MRP","Item_Type","Item_Visibility","Item_Weight","Outlet_Establishment_Year","Outlet_Identifier","Outlet_Location_Type","Outlet_Size","Outlet_Type"
"7715",0,157.0288,"Baking Goods",0.021552357,20.7,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7716",0,88.7172,"Dairy",0.130321652,11.5918462319285,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7717",1,120.344,"Dairy",0.068059156,18.85,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7718",0,176.6344,"Household",0.027573983,16.6,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7719",0,170.8448,"Household",0.103442268,12.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7720",0,83.825,"Dairy",0,7.02,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7721",0,45.906,"Frozen Foods",0.168312678,12.85,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7722",1,36.2848,"Baking Goods",0.162205516,7.855,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7723",1,113.4518,"Snack Foods",0.076744561,19.35,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7724",0,184.8266,"Fruits and Vegetables",0.015591925,17.5,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7725",1,187.624,"Baking Goods",0.067639698,17.75,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7726",0,143.4812,"Soft Drinks",0.056516756,13.15,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7727",1,173.7764,"Seafood",0.140213762,5.365,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7728",0,187.5898,"Frozen Foods",0.006075007,13.1,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7729",0,97.0068,"Frozen Foods",0.022612742,7.075,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7730",0,180.5292,"Frozen Foods",0.066770664,9.3,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7731",0,37.2874,"Baking Goods",0.186250852,12.3,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7732",1,95.8726,"Frozen Foods",0.016639482,16.2,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7733",0,244.0144,"Household",0.040599963,18.85,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7734",0,34.2532,"Hard Drinks",0.070533748,8.01,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7735",1,38.748,"Snack Foods",0.01251245,13.58436661854,1985,"OUT019","Tier 1","Small","Grocery Store"
"7736",1,183.495,"Fruits and Vegetables",0.022807826,16.5156470055037,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7737",1,93.0804,"Frozen Foods",0.041474232,17.35,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7738",1,222.5088,"Breads",0.055289464,9.07172252881125,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7739",0,163.4552,"Household",0.083698962,14.65,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7740",0,96.541,"Fruits and Vegetables",0.076045655,12.8,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7741",0,158.363,"Health and Hygiene",0.116366304,11.9143506939981,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7742",0,147.7734,"Canned",0.053279839,6.65,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7743",0,35.6874,"Household",0.021648305,6.675,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7744",1,176.837,"Meat",0.037060755,6.69,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7745",1,223.1404,"Baking Goods",0.224607399,11.7344914742708,1985,"OUT019","Tier 1","Small","Grocery Store"
"7746",1,171.7448,"Starchy Foods",0.142699588,7.6,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7747",0,110.6544,"Snack Foods",0.103726639,7.51,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7748",1,62.4194,"Fruits and Vegetables",0.158424516,15.6997996832751,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7749",1,185.7608,"Meat",0.08234117,11.8954418220478,1985,"OUT019","Tier 1","Small","Grocery Store"
"7750",1,156.863,"Frozen Foods",0.087847141,11,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7751",0,194.711,"Household",0.158562708,14.606639428442,1985,"OUT019","Tier 1","Small","Grocery Store"
"7752",1,95.8068,"Snack Foods",0.047458754,17.25,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7753",0,208.9928,"Frozen Foods",0.015385857,12.3532747173335,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7754",0,150.6682,"Soft Drinks",0.047377447,12.005082845703,1985,"OUT019","Tier 1","Small","Grocery Store"
"7755",0,45.406,"Fruits and Vegetables",0.120443298,6.36,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7756",0,163.2526,"Health and Hygiene",0.032229348,11.15,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7757",1,104.5332,"Baking Goods",0.127638966,13.4004183672416,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7758",0,170.5422,"Household",0.047473135,18,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7759",1,158.8288,"Frozen Foods",0.149986868,7.825,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7760",0,254.2698,"Household",0.102065622,14.85,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7761",0,174.937,"Snack Foods",0.114243048,14.1906777310147,1985,"OUT019","Tier 1","Small","Grocery Store"
"7762",1,83.7592,"Frozen Foods",0.019183756,20.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7763",0,60.622,"Snack Foods",0.112324552,10.395,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7764",0,36.019,"Soft Drinks",0.068153091,13.4494054295538,1985,"OUT019","Tier 1","Small","Grocery Store"
"7765",1,60.8536,"Fruits and Vegetables",0.071597469,13.3,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7766",1,83.6224,"Canned",0.052473797,11.3429982346874,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7767",1,114.8518,"Snack Foods",0.076914745,19.35,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7768",1,102.1332,"Fruits and Vegetables",0.079837509,16.5,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7769",1,102.8306,"Meat",0.024520854,5.63,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7770",0,58.9246,"Canned",0.02678995,12.35,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7771",0,116.4492,"Health and Hygiene",0.024432767,9.8,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7772",1,181.9608,"Meat",0.047220268,5.305,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7773",1,146.3102,"Dairy",0.045534457,18.5,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7774",1,156.1972,"Snack Foods",0,10.695,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7775",0,86.4882,"Household",0.090806457,6.525,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7776",1,198.1426,"Meat",0.033813351,12.35,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7777",0,261.091,"Household",0.031730739,7.935,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7778",1,47.1744,"Meat",0.102262138,15.85,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7779",0,121.973,"Health and Hygiene",0,5.615,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7780",0,90.783,"Frozen Foods",0.052511611,10.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7781",1,223.8088,"Fruits and Vegetables",0.056713056,14.3725287165156,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7782",0,182.7292,"Fruits and Vegetables",0.053950661,8.85,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7783",1,180.3318,"Fruits and Vegetables",0.044192372,13.1,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7784",0,101.3016,"Baking Goods",0.046958533,10.2104724160441,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7785",0,140.2496,"Household",0.055829496,15.1,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7786",1,184.4924,"Starchy Foods",0.13498355,17.7,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7787",0,49.7692,"Fruits and Vegetables",0,14.65,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7788",0,165.7842,"Meat",0.032538896,16.35,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7789",0,264.5884,"Dairy",0.005264755,19.85,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7790",1,43.5454,"Baking Goods",0.121832956,6.715,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7791",0,192.5478,"Frozen Foods",0.037403973,20.85,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7792",1,79.796,"Canned",0.10400212,13.0589973968403,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7793",0,85.3566,"Breads",0.054162439,17.1,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7794",0,258.6304,"Frozen Foods",0.023876708,11.3027410151564,1985,"OUT019","Tier 1","Small","Grocery Store"
"7795",0,147.805,"Frozen Foods",0.065797601,17.85,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7796",0,45.077,"Health and Hygiene",0.047857804,19.6,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7797",0,125.9336,"Household",0.048703432,14.8670062146336,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7798",0,41.7112,"Household",0.006765149,12.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7799",1,45.6744,"Meat",0.06121988,15.85,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7800",1,227.4694,"Fruits and Vegetables",0,6.78,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7801",1,47.6376,"Frozen Foods",0.041563696,19.6,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7802",0,171.7738,"Soft Drinks",0.098457814,17.5,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7803",0,160.9578,"Snack Foods",0.108930629,20.75,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7804",0,254.704,"Starchy Foods",0.03046847,13.5214807134438,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7805",0,189.1846,"Hard Drinks",0.073288275,9.3,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7806",0,242.4196,"Health and Hygiene",0.097692448,17.75,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7807",0,171.5106,"Fruits and Vegetables",0.135944247,17,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7808",1,63.6484,"Snack Foods",0.123089128,10.3325375037873,1985,"OUT019","Tier 1","Small","Grocery Store"
"7809",1,110.1544,"Frozen Foods",0.034328578,4.555,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7810",1,225.5088,"Fruits and Vegetables",0.089688978,10.1,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7811",1,119.7466,"Frozen Foods",0.121709653,20.7,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7812",0,153.0656,"Soft Drinks",0.020618957,8.785,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7813",0,239.3196,"Health and Hygiene",0.163548055,17.75,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7814",0,54.9956,"Dairy",0.178192864,13.8829652481045,1985,"OUT019","Tier 1","Small","Grocery Store"
"7815",1,129.2626,"Baking Goods",0.048625599,5.465,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7816",0,89.5856,"Dairy",0.170213676,12.9529192527387,1985,"OUT019","Tier 1","Small","Grocery Store"
"7817",0,187.4556,"Snack Foods",0.044829295,14.8075357380125,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7818",0,156.9604,"Health and Hygiene",0.113387677,12.0882740273314,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7819",0,249.575,"Dairy",0.058168807,17.75,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7820",1,97.4726,"Frozen Foods",0.016650191,16.2,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7821",1,79.2276,"Meat",0.151044881,20.35,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7822",0,115.4808,"Fruits and Vegetables",0.038948125,8.185,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7823",0,88.183,"Fruits and Vegetables",0.020688969,20.5,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7824",0,64.3168,"Health and Hygiene",0.112249781,8.42,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7825",0,141.818,"Frozen Foods",0.046116319,10,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7826",0,122.4072,"Canned",0.050957715,7.5,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7827",0,177.6002,"Dairy",0.053211728,13.0471157140084,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7828",0,43.8454,"Breads",0.011111714,10.6,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7829",1,177.2344,"Snack Foods",0.077029195,20.6,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7830",0,230.801,"Fruits and Vegetables",0.017344679,10.1900305829707,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7831",0,153.9972,"Soft Drinks",0.019457372,16.2,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7832",1,183.5924,"Canned",0.012063121,20.25,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7833",0,36.6506,"Health and Hygiene",0.079755214,12.15,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7834",0,125.9046,"Snack Foods",0.074830794,14.804272018003,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7835",0,88.5198,"Dairy",0.044917289,8.21,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7836",1,57.7588,"Snack Foods",0.018310142,6.63,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7837",1,101.8332,"Snack Foods",0.041247932,6.935,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7838",1,88.254,"Dairy",0.0204702,11.9060042388821,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7839",1,185.8266,"Canned",0.161404914,15,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7840",0,255.4698,"Household",0.186067862,7.825,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7841",0,61.4536,"Fruits and Vegetables",0.057792343,10.695,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7842",0,162.0578,"Hard Drinks",0,18.85,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7843",1,53.2614,"Soft Drinks",0.061270647,12.1,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7844",1,261.091,"Dairy",0.087823675,8.945,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7845",1,86.6224,"Canned",0.05281112,8.975,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7846",0,124.4046,"Household",0.112495847,20.2,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7847",1,80.696,"Fruits and Vegetables",0.029100745,6.76,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7848",0,168.1474,"Household",0.019546214,9,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7849",0,123.1046,"Household",0.112549008,20.2,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7850",0,189.1872,"Household",0,19,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7851",1,129.431,"Frozen Foods",0.019917598,15.1,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7852",0,142.7496,"Canned",0.089817198,14.1,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7853",1,94.9752,"Snack Foods",0.121442754,20.2,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7854",1,232.9616,"Meat",0.069250192,12.6883980996566,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7855",0,92.712,"Snack Foods",0.159193194,11.3543396207222,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7856",0,98.1726,"Household",0,12.5533001669515,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7857",1,183.3608,"Dairy",0.023209537,12.5269373407323,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7858",0,108.8938,"Health and Hygiene",0.148372897,20.25,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7859",0,187.7214,"Canned",0,14.85,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7860",0,149.7366,"Household",0.065689432,20.7,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7861",1,122.1388,"Meat",0.061301149,5.15,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7862",0,43.2796,"Household",0.117825569,13.2683360494823,1985,"OUT019","Tier 1","Small","Grocery Store"
"7863",1,124.3072,"Fruits and Vegetables",0.04152307,12.6,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7864",0,114.915,"Canned",0.024201905,10.1,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7865",1,179.666,"Snack Foods",0.066269294,15.25,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7866",1,167.1842,"Snack Foods",0.01100413,10.5,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7867",0,126.9994,"Breakfast",0.250560049,13.06128373187,1985,"OUT019","Tier 1","Small","Grocery Store"
"7868",1,52.8666,"Snack Foods",0.099113429,14.65,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7869",1,108.7228,"Canned",0.140008554,6.885,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7870",0,176.0054,"Household",0.031278532,7.285,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7871",1,165.1526,"Fruits and Vegetables",0.05373063,11.1,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7872",0,48.6376,"Household",0.025842951,16.3686510016271,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7873",0,89.683,"Frozen Foods",0.052555346,10.5,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7874",0,104.699,"Health and Hygiene",0.10178199,13.3614065828459,1985,"OUT019","Tier 1","Small","Grocery Store"
"7875",0,151.9024,"Soft Drinks",0.021293097,20.75,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7876",1,261.091,"Snack Foods",0.124668026,12.4700797638481,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7877",1,164.6526,"Fruits and Vegetables",0.050043472,11.85,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7878",0,41.1454,"Household",0.024468806,14,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7879",0,154.634,"Household",0.01181025,20.2,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7880",0,127.0336,"Household",0.027028323,19,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7881",1,154.5972,"Snack Foods",0.172615327,16,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7882",1,155.563,"Breakfast",0.06871772,15.8567660597354,1985,"OUT019","Tier 1","Small","Grocery Store"
"7883",0,181.666,"Baking Goods",0.032421521,20.85,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7884",0,107.6622,"Snack Foods",0.127983545,19,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7885",1,64.3484,"Snack Foods",0.070288365,13,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7886",0,141.618,"Frozen Foods",0.076755106,10,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7887",0,103.999,"Snack Foods",0.052434201,17.5,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7888",0,181.766,"Others",0.053413906,14.6295362231947,1985,"OUT019","Tier 1","Small","Grocery Store"
"7889",0,180.2002,"Canned",0.083019163,19.5,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7890",1,124.2362,"Frozen Foods",0.080010553,16.1,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7891",0,91.2146,"Household",0.069403341,8.6,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7892",1,188.1872,"Snack Foods",0.025616191,9.27385934239901,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7893",0,220.1482,"Dairy",0.036326064,20.25,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7894",0,105.028,"Baking Goods",0.085434195,9.6,2007,"OUT017","Tier 2","Medium","Supermarket Type1"
"7895",0,83.0908,"Canned",0.010658153,11.1,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7896",0,254.7014,"Household",0.041994899,13,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7897",0,94.741,"Frozen Foods",0.011556919,12.280649732211,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7898",0,74.3354,"Household",0,20.7,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7899",1,262.3568,"Snack Foods",0.124110349,5.78,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7900",1,53.0298,"Dairy",0.139244918,5.325,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7901",0,238.1906,"Frozen Foods",0.032599801,7.5,1987,"OUT013","Tier 3","High","Supermarket Type1"
"7902",1,166.6474,"Breakfast",0.157075658,11.6,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7903",1,109.9544,"Snack Foods",0.018472714,14.4973793365302,1985,"OUT027","Tier 3","Medium","Supermarket Type3"
"7904",0,99.87,"Breads",0,6.44,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7905",0,198.9742,"Breads",0.020739698,12.5,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7906",0,253.5698,"Household",0.186825823,7.825,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7907",0,212.3218,"Snack Foods",0.09512291,6.865,1998,"OUT010","Tier 3","Medium","Grocery Store"
"7908",0,238.7906,"Frozen Foods",0.03269312,7.5,2002,"OUT045","Tier 2","Medium","Supermarket Type1"
"7909",0,45.206,"Soft Drinks",0.013841737,9.8,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7910",1,225.472,"Fruits and Vegetables",0.103449993,19,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7911",1,150.8708,"Snack Foods",0.089554186,8.27,1997,"OUT046","Tier 1","Small","Supermarket Type1"
"7912",0,121.8072,"Snack Foods",0.052257982,17.85,1999,"OUT049","Tier 1","Medium","Supermarket Type1"
"7913",1,116.4834,"Canned",0.170251293,11.8,2004,"OUT035","Tier 2","Small","Supermarket Type1"
"7914",1,187.1556,"Fruits and Vegetables",0.048131556,20.6,2009,"OUT018","Tier 3","Medium","Supermarket Type2"
"7915",0,73.9354,"Household",0.026899856,20.7,1997,"OUT046","Tier 1","Small","Supermarket Type1"
