Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
0,421,131.9284,659.1419999999999,3,0.035740762999999995,10.895,6,6,1,Small,1
1,1075,100.8358,2111.2518,7,0.125602951,11.5,2,8,0,Small,1
0,1431,198.9768,4729.8432,11,0.11676217300000001,,0,5,2,Medium,3
1,1415,123.9072,1102.5648,3,0.030918873,7.55,1,1,2,High,1
0,1187,109.4596,431.4384,5,0.119848041,20.5,8,3,2,Medium,2
1,975,53.2298,1240.3854,0,0.139464425,5.325,7,2,1,,1
0,1556,33.3874,1235.059,4,0.021666335,6.675,2,8,0,Small,1
1,1023,183.3292,2006.7212,8,0.06624955099999999,16.5,2,8,0,Small,1
0,745,149.0076,1182.4608,6,0.10756402400000001,10.195,4,9,0,Medium,1
1,660,155.4314,3568.0222,11,0.085122855,19.2,5,7,1,,1
1,1174,114.1202,787.6414,11,0.11503178300000001,15.7,8,3,2,Medium,2
0,571,50.2324,623.1888,1,0.014580886000000001,18.7,1,1,2,High,1
0,898,55.093,452.744,9,0.077548732,13.65,8,3,2,Medium,2
0,270,98.6068,2430.17,7,0.022457694,,0,5,2,Medium,3
1,197,129.5968,2348.9424,3,0.103129612,6.11,5,7,1,,1
0,387,262.0594,1569.9564,7,0.023012717999999998,6.85,7,2,1,,1
0,221,78.467,3292.381,2,0.026933321,,0,5,2,Medium,3
0,269,243.4854,1691.7978,3,0.14936069800000001,7.475,7,2,1,,1
0,1192,170.2474,4211.185,4,0.019586115,9.0,8,3,2,Medium,2
0,56,195.21099999999998,3142.5759999999996,6,0.0,15.1,1,1,2,High,1
1,168,101.5016,202.4032,6,0.0,11.35,2,8,0,Small,1
0,285,65.2168,958.752,1,0.049155769,15.0,4,9,0,Medium,1
0,1379,98.27,2396.88,12,0.0,6.44,2,8,0,Small,1
0,271,95.0436,94.5436,5,0.049697923,6.445,3,0,2,,0
0,1047,189.2846,1719.7614,2,0.08120649099999999,14.8,5,7,1,,1
1,1320,147.4102,3207.8244,3,0.048924811,,0,5,2,Medium,3
1,593,56.6588,687.1056,7,0.082386011,8.18,6,6,1,Small,1
0,439,94.1752,2109.2544,1,0.050279604000000006,15.2,5,7,1,,1
0,322,77.99600000000001,2716.4640000000004,5,0.080203852,,0,5,2,Medium,3
0,1212,126.2336,1406.1696,9,0.050335829000000006,8.76,7,2,1,,1
0,367,158.9288,1571.2879999999998,0,0.178694026,18.1,8,3,2,Medium,2
0,1520,62.2168,1661.8368,9,0.027580162999999998,,0,5,2,Medium,3
1,1503,181.8608,4594.02,2,0.04710181,5.305,4,9,0,Medium,1
0,789,43.5428,615.1992,6,0.121914662,12.85,4,9,0,Medium,1
1,563,187.2556,4506.1344,3,0.04770415099999999,,0,5,2,Medium,3
1,6,56.4588,973.3996,6,0.01268995,,0,5,2,Medium,3
0,1442,214.385,4327.7,0,0.06981517,,0,5,2,Medium,3
0,1225,46.9744,679.1160000000001,6,0.058513255,15.0,5,7,1,,1
0,283,123.2388,1857.582,10,0.042357202999999996,9.3,4,9,0,Medium,1
0,29,54.5956,764.3384,0,0.101932076,19.25,4,9,0,Medium,1
1,677,164.5184,1651.184,5,0.062476391,19.35,1,1,2,High,1
1,1373,181.9608,1653.8472,0,0.023454399,11.35,7,2,1,,1
0,501,111.0886,222.3772,3,0.037681448,18.7,4,9,0,Medium,1
0,83,160.892,2396.88,3,0.025408702000000002,6.055,2,8,0,Small,1
0,1317,100.9042,1686.4714,6,0.039572298,8.395,5,7,1,,1
1,226,125.5704,1001.3632,6,0.093202196,,0,5,2,Medium,3
1,1301,177.037,3352.303,5,0.016979326,,0,5,2,Medium,3
1,870,99.2016,809.6128,3,0.122304725,9.195,2,8,0,Small,1
0,1514,233.9958,1869.5664,4,0.010600287,21.1,6,6,1,Small,1
0,1406,181.7292,4013.4424,2,0.084273286,20.35,7,2,1,,1
0,1370,100.3358,904.8222,9,0.055162827000000005,11.0,8,3,2,Medium,2
0,383,200.2084,3174.5344,9,0.054741627,10.1,5,7,1,,1
1,1176,77.0644,3221.1404,5,0.051366901,,0,5,2,Medium,3
0,206,151.434,1225.072,0,0.028533032000000003,8.93,8,3,2,Medium,2
0,250,102.2016,1416.8224,4,0.032072321,9.0,4,9,0,Medium,1
1,601,248.1092,4731.1748,0,0.022507877000000003,20.25,6,6,1,Small,1
0,405,122.5098,1084.5882,7,0.072410764,5.765,4,9,0,Medium,1
1,1100,226.2062,1579.9434,13,0.005611367,19.2,8,3,2,Medium,2
1,1176,79.2644,864.2084,5,0.051697108,9.195,4,9,0,Medium,1
1,764,119.6756,2423.512,6,0.08819473,8.655,2,8,0,Small,1
1,1293,84.954,865.54,0,0.020611526,11.5,5,7,1,,1
0,490,94.412,1304.968,1,0.07292831599999999,,0,5,2,Medium,3
1,629,43.9402,1286.3256,12,0.0160526,17.6,4,9,0,Medium,1
1,1501,110.2544,2908.2144,6,0.018600249,19.35,5,7,1,,1
0,248,127.20200000000001,2656.542,6,0.04453262,17.85,4,9,0,Medium,1
1,848,157.863,469.389,0,0.29909785899999997,,0,4,0,Small,0
1,832,162.4868,4422.2436,1,0.039895009,19.35,1,1,2,High,1
1,460,198.5426,1186.4556,11,0.083683243,13.0,5,7,1,,1
1,6,58.8588,973.3996,6,0.012749288999999999,13.65,6,6,1,Small,1
1,313,263.6594,3401.5722,12,0.063554289,,0,5,2,Medium,3
1,1034,228.0352,2748.4224,6,0.016030344,17.0,8,3,2,Medium,2
0,818,214.4192,4961.5416,7,0.090324849,15.25,7,2,1,,1
1,1262,228.1352,9390.4432,2,0.03670437,,0,5,2,Medium,3
1,706,104.1332,1230.3984,3,0.026342897,15.5,4,9,0,Medium,1
0,1426,159.4578,3209.156,7,0.017783501,7.145,6,6,1,Small,1
0,808,197.5452,195.7452,6,0.167316771,7.235,3,0,2,,0
0,1137,119.7098,2410.196,7,0.071660976,10.5,7,2,1,,1
0,385,179.9318,360.8636,3,0.039576776,,0,4,0,Small,0
1,1467,154.2682,3354.3004,3,0.049074897,16.25,5,7,1,,1
0,58,245.4144,6615.3888,3,0.038904624,10.0,7,2,1,,1
0,543,102.2332,3075.9959999999996,4,0.01438222,19.75,7,2,1,,1
1,978,227.8352,3435.528,11,0.030968306,8.42,8,3,2,Medium,2
0,402,117.8782,2741.0986,0,0.0,13.1,6,6,1,Small,1
0,1018,164.2184,1981.4208,4,0.0,9.6,5,7,1,,1
0,1393,106.428,1917.504,6,0.099681254,9.395,7,2,1,,1
0,885,255.9672,4857.6768,9,0.021037197,10.895,8,3,2,Medium,2
1,111,193.1478,387.4956,7,0.279886948,,0,4,0,Small,0
0,391,129.7626,3016.7398,9,0.016107549,18.85,2,8,0,Small,1
0,494,183.6634,2726.4509999999996,6,0.10833090199999999,9.195,8,3,2,Medium,2
1,1111,148.0418,3825.6868,3,0.025924622999999997,19.1,5,7,1,,1
0,596,119.3756,605.878,4,0.008664064,5.03,5,7,1,,1
1,13,120.8782,2621.9204,6,0.047330801,17.6,4,9,0,Medium,1
0,1180,146.7102,1603.9122,4,0.024756031,21.25,8,3,2,Medium,2
1,800,231.43,3029.39,8,0.056406129000000006,13.85,4,9,0,Medium,1
0,512,83.3934,491.3604,11,0.0413383,6.98,7,2,1,,1
0,1552,250.2092,3984.1472,11,0.047879864,7.725,5,7,1,,1
0,1066,144.5128,2588.6304,10,0.021005398999999998,14.7,8,3,2,Medium,2
1,1149,37.219,366.19,6,0.041615224,17.6,7,2,1,,1
0,401,37.8506,341.5554,11,0.07867708,15.85,4,9,0,Medium,1
0,1179,152.1366,1813.6392,6,0.015769693,18.6,2,8,0,Small,1
0,208,180.8292,3466.1548,11,0.10263304699999999,16.7,7,2,1,,1
0,1497,44.2428,703.0848,6,0.04217956,10.195,7,2,1,,1
0,899,158.1604,2693.8268,4,0.028710065,6.965,7,2,1,,1
1,660,153.5314,2171.8396,11,0.08508264800000001,19.2,4,9,0,Medium,1
1,1252,94.212,1025.3319999999999,5,0.14016303800000002,6.78,2,8,0,Small,1
1,334,44.0112,340.8896,2,0.042153502,6.785,8,3,2,Medium,2
0,716,185.1608,551.2824,14,0.15385153,19.1,3,0,2,,0
0,1394,253.3014,510.0028,11,0.061753511,,0,4,0,Small,0
0,597,174.7054,175.1054,6,0.042179884,15.6,3,0,2,,0
0,772,256.9646,4637.9628,4,0.029420857,16.35,1,1,2,High,1
0,1197,32.6558,67.9116,7,0.066657791,13.65,3,0,2,,0
1,1475,33.7874,882.185,12,0.16815457399999997,7.155,6,6,1,Small,1
0,831,73.938,73.238,10,0.097805615,10.8,3,0,2,,0
0,1400,85.154,605.878,5,0.06082246,13.5,7,2,1,,1
0,494,181.2634,2362.9242,6,0.107870997,9.195,6,6,1,Small,1
0,821,262.4226,3964.8390000000004,9,0.059940022,6.825,4,9,0,Medium,1
0,295,260.3278,7549.5062,3,0.035967107000000005,16.2,4,9,0,Medium,1
0,1507,178.36599999999999,4673.916,5,0.032442387999999996,20.85,6,6,1,Small,1
1,249,106.4964,1577.9460000000001,3,0.0,7.785,1,1,2,High,1
1,816,36.1874,423.4488,5,0.045358609,9.8,5,7,1,,1
0,917,143.047,3578.675,14,0.119698523,,0,5,2,Medium,3
1,931,229.3694,228.3694,3,0.150238656,,0,4,0,Small,0
0,491,245.4144,3675.216,3,0.049478259000000004,,0,5,2,Medium,3
1,351,164.3842,1823.6262,6,0.010998932,10.5,4,9,0,Medium,1
0,122,154.0682,2896.8958,10,0.0,8.88,8,3,2,Medium,2
0,750,143.4154,1985.4156,0,0.08989642,16.0,1,1,2,High,1
0,1090,98.17,2696.49,11,0.063385859,16.2,7,2,1,,1
1,1091,170.579,1358.2320000000002,6,0.086281593,11.15,8,3,2,Medium,2
1,692,178.137,3881.614,7,0.128315409,16.2,1,1,2,High,1
0,941,110.3228,552.614,9,0.017108186,14.35,8,3,2,Medium,2
0,1232,79.7986,2336.958,3,0.051970838,7.72,6,6,1,Small,1
0,1554,60.5904,410.1328,7,0.0,10.695,7,2,1,,1
1,1401,205.7638,621.1914,11,0.024482432999999998,13.35,3,0,2,,0
1,844,126.1362,3271.7412,7,0.047792845,16.1,6,6,1,Small,1
0,1307,94.8778,4036.7454,3,0.023339367000000003,,0,5,2,Medium,3
0,406,175.537,3705.177,4,0.009991273,13.6,6,6,1,Small,1
0,1163,150.9392,4026.7584,9,0.045675104,20.6,7,2,1,,1
0,729,52.3298,269.649,0,0.173904193,11.65,1,1,2,High,1
1,531,160.0578,2567.3248,6,0.021039272999999997,9.285,4,9,0,Medium,1
0,388,97.3042,694.4294,3,0.027426689,10.3,8,3,2,Medium,2
1,1340,61.251000000000005,126.50200000000001,5,0.06414186599999999,7.22,3,0,2,,0
0,683,195.3478,1937.4779999999998,7,0.037556341,20.85,8,3,2,Medium,2
1,515,57.5562,2548.0166,6,0.057835325,,0,5,2,Medium,3
1,1164,112.0228,1215.7508,7,0.076995176,8.84,7,2,1,,1
0,1323,185.4266,368.8532,11,0.297312685,,0,4,0,Small,0
0,914,156.263,4850.353,6,0.104348025,,0,5,2,Medium,3
0,1403,98.541,772.328,4,0.016989991,16.35,6,6,1,Small,1
0,477,106.62799999999999,958.752,1,0.023885957000000003,8.575,2,8,0,Small,1
0,123,39.3822,314.2576,4,0.032954044,20.5,7,2,1,,1
1,902,245.8144,3430.2016,7,0.047429578,9.695,2,8,0,Small,1
1,1537,110.15700000000001,3185.853,5,0.047152554000000006,8.38,7,2,1,,1
1,1480,239.1538,4326.3684,0,0.157470693,17.75,8,3,2,Medium,2
1,780,262.191,2366.919,6,0.125274674,13.5,2,8,0,Small,1
0,1554,59.5904,1640.5312,7,0.053038775,,0,5,2,Medium,3
1,625,89.1856,1845.5976,3,0.065339802,14.3,5,7,1,,1
1,1217,97.6384,197.0768,5,0.05046718,8.3,3,0,2,,0
0,1019,162.3578,1604.578,3,0.0,6.055,6,6,1,Small,1
0,758,150.7366,3325.0052,4,0.039306822000000005,20.7,4,9,0,Medium,1
1,203,37.3506,341.5554,7,0.11025414300000001,15.85,5,7,1,,1
1,921,120.7098,361.5294,3,0.037569401,,0,4,0,Small,0
0,619,107.4938,2358.2636,1,0.069852615,12.3,7,2,1,,1
0,1199,40.8796,371.5164,4,0.067676056,19.1,7,2,1,,1
1,1365,152.0708,451.4124,6,0.149895348,8.27,3,0,2,,0
1,1001,179.1976,543.2928,3,0.20916293600000002,,0,4,0,Small,0
0,1412,47.2718,850.8924,4,0.080277707,9.1,6,6,1,Small,1
0,199,160.6578,1925.4936,2,0.156935553,17.2,8,3,2,Medium,2
0,1189,181.295,4028.09,6,0.044011225,13.15,7,2,1,,1
1,679,63.1536,122.5072,3,0.031685529,15.7,3,0,2,,0
0,443,106.1938,1607.9070000000002,10,0.015291576000000001,18.35,1,1,2,High,1
1,1026,104.59899999999999,2889.572,11,0.068112874,16.5,6,6,1,Small,1
0,1220,147.5734,3414.8882,6,0.020600553,12.1,4,9,0,Medium,1
0,803,111.7544,2460.7968,6,0.10423592,7.51,8,3,2,Medium,2
0,1222,214.7534,5806.4418,7,0.081614376,,0,5,2,Medium,3
1,945,91.4488,1086.5856,3,0.082215187,12.5,7,2,1,,1
0,1375,231.7326,5313.7498,8,0.021372636,8.06,6,6,1,Small,1
0,83,160.892,1917.504,3,0.025460232000000003,6.055,5,7,1,,1
1,476,141.9838,4354.9978,3,0.029510313,,0,5,2,Medium,3
0,1146,124.37299999999999,2093.9410000000003,0,0.122761775,14.3,4,9,0,Medium,1
0,668,61.351000000000006,1201.769,4,0.06606579900000001,20.2,5,7,1,,1
0,135,244.0802,3193.8426,7,0.039454924,18.6,8,3,2,Medium,2
1,107,175.037,2117.244,2,0.036910398,6.69,2,8,0,Small,1
1,318,169.0816,3523.4136,2,0.0,19.35,1,1,2,High,1
0,1479,145.6444,2467.4548,3,0.055159054000000006,17.75,4,9,0,Medium,1
0,973,253.2356,5849.7188,3,0.034300475,16.1,6,6,1,Small,1
0,671,120.444,1438.128,11,0.112399145,12.5,4,9,0,Medium,1
1,807,177.86599999999999,4853.682,6,0.040523265,5.785,8,3,2,Medium,2
0,514,193.7794,2926.191,9,0.019559746,14.8,8,3,2,Medium,2
0,1240,94.3436,2363.59,5,0.043483398,7.75,7,2,1,,1
0,145,98.5358,1306.9654,8,0.15236665900000002,18.6,5,7,1,,1
0,899,158.8604,316.9208,4,0.047784475,6.965,3,0,2,,0
0,1063,245.8776,4210.5192,4,0.026598474,16.7,1,1,2,High,1
0,1317,99.5042,1884.8798,6,0.039300964,,0,5,2,Medium,3
0,1229,150.3708,4363.6532,6,0.091348964,13.35,4,9,0,Medium,1
0,1514,235.3958,3271.7412,4,0.010602292,21.1,2,8,0,Small,1
0,626,116.4834,1842.9344,6,0.0,12.3,8,3,2,Medium,2
0,1319,105.9596,2049.3324,15,0.021579162000000002,7.97,5,7,1,,1
0,104,41.0138,771.6622,1,0.03593692,14.15,6,6,1,Small,1
0,288,193.6478,3099.9648,14,0.09046564,9.8,2,8,0,Small,1
1,1085,75.9328,3012.0792,5,0.0,,0,5,2,Medium,3
0,763,196.0768,5518.1504,15,0.054245722,19.85,8,3,2,Medium,2
0,1059,253.6014,6630.0364,4,0.041621987,,0,5,2,Medium,3
0,554,87.3198,610.5386,0,0.044888397000000003,8.21,1,1,2,High,1
1,255,220.6772,2223.772,3,0.018805105,20.25,2,8,0,Small,1
0,285,65.7168,575.2512,1,0.049279392000000005,15.0,8,3,2,Medium,2
0,297,75.567,1684.474,7,0.11681595300000001,15.6,1,1,2,High,1
0,1310,86.3566,1099.2358,12,0.020698674,13.15,1,1,2,High,1
1,705,48.9008,708.4112,8,0.033103556,10.6,4,9,0,Medium,1
1,169,164.0526,164.4526,3,0.09000896300000001,11.1,3,0,2,,0
0,580,195.2478,193.7478,4,0.11675040699999999,,0,4,0,Small,0
0,1201,132.0968,3914.9040000000005,4,0.061184804,15.25,2,8,0,Small,1
1,1070,194.81099999999998,2160.521,2,0.027190917000000002,19.25,8,3,2,Medium,2
0,917,145.14700000000002,5296.439,14,0.12046799400000001,7.39,4,9,0,Medium,1
1,397,86.654,2423.512,6,0.011189235,10.3,7,2,1,,1
0,783,259.2304,2841.6344,7,0.013714183000000001,17.5,7,2,1,,1
1,340,234.7958,467.3916,3,0.0,,0,4,0,Small,0
0,186,178.437,2822.992,5,0.078728915,10.3,6,6,1,Small,1
1,339,215.6218,641.1654,7,0.26639671,,0,4,0,Small,0
0,782,143.3444,1596.5884,10,0.163902159,7.85,7,2,1,,1
0,1531,234.359,3072.667,6,0.067312613,10.0,4,9,0,Medium,1
1,1340,61.851000000000006,822.263,5,0.03832122,7.22,2,8,0,Small,1
0,2,139.518,2936.178,2,0.016653022,,0,5,2,Medium,3
0,875,248.375,7240.575,4,0.021421289,10.0,6,6,1,Small,1
0,398,171.2448,4602.0096,4,0.102941345,,0,5,2,Medium,3
0,1368,33.2874,635.1732,9,0.030479118,5.175,8,3,2,Medium,2
0,356,210.5244,1482.0708,9,0.031024167999999998,,0,4,0,Small,0
1,591,172.4106,1539.9954,7,0.077100381,11.6,1,1,2,High,1
0,867,148.6418,2795.6942,6,0.038978526,18.0,1,1,2,High,1
0,1272,222.7088,4026.7584,6,0.11753085099999999,,0,5,2,Medium,3
1,541,101.9674,1528.011,11,0.008238064,16.75,7,2,1,,1
0,1268,122.2756,121.1756,2,0.015664228999999998,,0,4,0,Small,0
0,1197,32.8558,645.1602,7,0.039824346000000004,13.65,2,8,0,Small,1
0,546,174.50799999999998,3635.268,13,0.014883661000000001,11.5,4,9,0,Medium,1
1,1326,154.0656,1390.1904,5,0.038102203,17.75,7,2,1,,1
1,1383,143.64700000000002,2862.94,11,0.026440214,,0,5,2,Medium,3
0,1182,196.0768,4138.6128,1,0.017396308,8.43,8,3,2,Medium,2
0,916,168.7816,3355.632,6,0.086088353,9.0,4,9,0,Medium,1
0,1437,128.7994,128.4994,3,0.09227213199999999,7.52,3,0,2,,0
0,189,47.6402,459.402,7,0.065618434,13.65,6,6,1,Small,1
0,1138,216.3192,215.7192,3,0.052691046,,0,4,0,Small,0
0,655,113.8202,1800.3232,14,0.047333044000000005,12.65,5,7,1,,1
0,508,176.3712,1054.6272,4,0.16772251900000001,17.35,5,7,1,,1
0,806,126.0046,871.5322,12,0.10581675300000001,11.0,6,6,1,Small,1
1,1113,183.9924,185.0924,1,0.214125129,8.27,3,0,2,,0
1,274,58.4904,1054.6272,11,0.054114924,,0,5,2,Medium,3
0,129,88.4172,2051.9956,3,0.042758477,,0,5,2,Medium,3
0,1304,83.2224,1789.6704,11,0.037391881,5.175,6,6,1,Small,1
0,821,266.0226,528.6452,9,0.10478432900000001,,0,4,0,Small,0
0,446,234.2642,3717.8272,4,0.060055757,9.895,6,6,1,Small,1
0,1186,166.1526,1973.4312,14,0.048885017999999995,10.65,8,3,2,Medium,2
0,981,116.5492,810.9444,9,0.097611115,15.2,7,2,1,,1
0,164,199.3426,2372.9112,2,0.007279889,11.3,2,8,0,Small,1
0,187,244.2512,3635.268,2,0.0,15.1,5,7,1,,1
1,167,226.1062,4739.8302,5,0.049621701,6.215,2,8,0,Small,1
0,1005,147.6076,3103.9596,5,0.08235926,8.235,1,1,2,High,1
0,267,168.3474,5221.8694,4,0.012481638,,0,5,2,Medium,3
1,592,35.6848,633.8416,6,0.045653999,10.1,1,1,2,High,1
0,1463,98.1042,2678.5134,9,0.037734334,11.6,8,3,2,Medium,2
0,128,61.5852,813.6076,0,0.038454076000000004,6.92,2,8,0,Small,1
1,662,57.6562,533.3058,6,0.062395455,16.7,7,2,1,,1
0,1553,164.8842,2155.1946,9,0.042716235,5.485,1,1,2,High,1
1,664,108.6912,2402.2064,7,0.049547993,13.6,1,1,2,High,1
0,558,151.0708,451.4124,9,0.037829469,,0,4,0,Small,0
0,173,103.3648,3219.8088,2,0.146172453,10.3,2,8,0,Small,1
1,1185,105.3306,836.2448,7,0.08739577,6.765,4,9,0,Medium,1
0,178,36.8164,772.328,3,0.041479396,10.5,5,7,1,,1
0,1345,104.09899999999999,309.597,3,0.031023835,12.5,1,1,2,High,1
1,585,150.205,5992.2,15,0.0,17.35,5,7,1,,1
1,36,123.3388,2972.1312,1,0.112893431,8.85,5,7,1,,1
1,964,64.4168,830.9184,13,0.054851437999999995,16.7,8,3,2,Medium,2
0,1178,106.7964,1367.5532,4,0.016052446,8.85,5,7,1,,1
0,1411,141.4812,284.9624,1,0.09445061800000001,13.15,3,0,2,,0
0,511,140.6154,425.4462,4,0.02197698,8.18,3,0,2,,0
1,775,88.6198,1395.5168,11,0.074152133,12.5,7,2,1,,1
0,1031,127.3652,1679.1476,1,0.014072399,6.865,7,2,1,,1
0,124,180.1976,3984.1472,11,0.034112832999999995,12.0,8,3,2,Medium,2
0,293,75.967,153.134,0,0.0,,0,4,0,Small,0
0,637,123.1046,124.5046,3,0.100493148,,0,4,0,Small,0
1,1470,54.1982,999.3658,11,0.09277130900000001,5.885,2,8,0,Small,1
1,632,142.4128,575.2512,6,0.159690469,16.5,6,6,1,Small,1
1,746,181.395,2563.33,5,0.044272226,7.52,7,2,1,,1
0,885,256.5672,4090.6752,9,0.020934413,10.895,1,1,2,High,1
0,1051,263.691,788.9730000000001,4,0.0,7.935,2,8,0,Small,1
1,1010,172.3448,4431.5648,13,0.142632186,7.6,4,9,0,Medium,1
1,996,218.7798,2203.798,11,0.13341564,11.0,5,7,1,,1
0,1310,82.7566,1691.132,12,0.020711996,13.15,6,6,1,Small,1
0,1200,111.686,2263.72,10,0.112399145,10.195,4,9,0,Medium,1
0,776,147.776,2490.092,6,0.139700397,16.85,5,7,1,,1
0,261,93.6462,925.462,5,0.031377308,8.195,1,1,2,High,1
0,161,79.1618,2336.2922,9,0.058855357000000004,11.8,5,7,1,,1
0,139,47.5692,443.4228,1,0.151180862,14.6,8,3,2,Medium,2
1,9,189.8214,942.107,7,0.09391835,19.2,2,8,0,Small,1
1,42,125.4046,1867.569,11,0.042378864,12.15,4,9,0,Medium,1
0,51,194.1794,2340.9528,3,0.064939211,10.895,8,3,2,Medium,2
0,447,37.8506,417.4566,3,0.035183156,,0,5,2,Medium,3
1,672,187.7582,2600.6148,15,0.021661527000000003,7.42,8,3,2,Medium,2
0,956,207.1296,3739.1328,0,0.159165324,7.405,6,6,1,Small,1
0,1435,153.734,2756.4120000000003,6,0.0,7.315,6,6,1,Small,1
0,1313,168.6158,4512.1266,13,0.084436394,7.435,6,6,1,Small,1
0,1040,51.8324,1090.5804,2,0.069532901,12.65,4,9,0,Medium,1
1,851,191.6188,2094.6068,3,0.039836895,8.365,6,6,1,Small,1
1,171,181.56599999999997,2876.256,7,0.018019662,19.75,6,6,1,Small,1
0,310,181.8608,4042.7376,4,0.015711807,19.5,1,1,2,High,1
0,90,56.793,848.895,3,0.053330653,19.7,5,7,1,,1
1,134,54.364,159.792,7,0.227260689,14.0,3,0,2,,0
1,156,149.5366,1813.6392,2,0.057410724,11.8,6,6,1,Small,1
0,116,160.9578,4332.3606,1,0.06287841200000001,12.65,6,6,1,Small,1
0,877,196.5084,793.6336,5,0.0,,0,5,2,Medium,3
0,789,45.1428,527.3136,6,0.12172541099999999,12.85,2,8,0,Small,1
1,1492,100.07,2596.62,11,0.031439206000000004,13.65,6,6,1,Small,1
0,1207,143.3786,3034.0506,11,0.088931701,9.3,1,1,2,High,1
1,1129,117.7466,1296.3126,3,0.0,7.72,8,3,2,Medium,2
0,1330,164.3526,2960.1468,9,0.032387589,11.15,8,3,2,Medium,2
1,792,95.2068,777.6544,5,0.094010215,16.5,4,9,0,Medium,1
0,192,39.9164,38.6164,7,0.17332420699999998,,0,4,0,Small,0
0,199,162.4578,2888.2404,2,0.156541861,17.2,4,9,0,Medium,1
0,405,121.6098,482.0392,7,0.071948252,,0,5,2,Medium,3
0,1084,44.477,432.77,9,0.048092777999999996,19.6,8,3,2,Medium,2
0,903,40.1822,510.6686,7,0.10725882199999999,17.25,5,7,1,,1
0,243,261.6594,7588.1226,0,0.089975294,20.35,7,2,1,,1
0,1146,121.17299999999999,2093.9410000000003,0,0.123070513,14.3,8,3,2,Medium,2
0,70,191.9188,571.2564,11,0.019716846,,0,4,0,Small,0
0,1087,108.6254,1844.9318,7,0.054986919,7.905,2,8,0,Small,1
0,53,249.6408,3254.4304,6,0.010027885,7.905,4,9,0,Medium,1
0,1180,147.4102,3791.0652,4,0.024795057000000002,21.25,7,2,1,,1
1,1549,211.8244,3387.5904,6,0.093954022,10.5,5,7,1,,1
0,125,158.392,159.792,4,0.127234249,,0,4,0,Small,0
0,853,156.6972,4206.5244,11,0.073606829,18.0,7,2,1,,1
0,1465,123.8414,487.3656,4,0.029131242,7.725,5,7,1,,1
0,1490,89.9172,1516.6924,0,0.130931048,5.8,6,6,1,Small,1
0,142,227.372,452.744,3,0.074517508,,0,4,0,Small,0
0,1128,107.0622,741.0354,6,0.162211939,10.85,6,6,1,Small,1
1,318,168.9816,2852.2872,2,0.065507999,19.35,6,6,1,Small,1
0,372,182.5976,4165.2448,7,0.036672107,13.15,2,8,0,Small,1
1,657,85.9856,1494.0552,3,0.053802405,5.785,1,1,2,High,1
0,240,37.6164,810.9444,13,0.043025207999999995,,0,5,2,Medium,3
1,943,119.1808,468.7232,3,0.045073782,10.195,5,7,1,,1
1,1253,180.5634,2726.4509999999996,5,0.106968577,16.0,5,7,1,,1
0,1481,61.2536,673.7896,3,0.057744249000000004,10.695,1,1,2,High,1
0,1168,175.237,3881.614,3,0.0,9.8,4,9,0,Medium,1
0,1232,76.8986,467.3916,3,0.052086085,7.72,5,7,1,,1
1,416,182.1608,367.5216,6,0.019114349,,0,4,0,Small,0
1,381,155.1314,1551.3139999999999,2,0.151087845,5.86,4,9,0,Medium,1
0,1527,163.0526,2302.3364,9,0.048388423,5.4,7,2,1,,1
0,1004,182.9608,1653.8472,9,0.053185208,,0,5,2,Medium,3
0,1066,144.3128,431.4384,10,0.035016091,14.7,3,0,2,,0
0,543,104.2332,2153.1972,4,0.01433033,19.75,5,7,1,,1
0,30,92.5436,378.1744,9,0.08062660099999999,18.6,4,9,0,Medium,1
0,889,98.8384,1280.9992,9,0.018887088,12.5,5,7,1,,1
1,990,198.1768,1970.7679999999998,7,0.099343352,13.1,7,2,1,,1
0,108,121.3098,4820.392,6,0.071971918,6.195,6,6,1,Small,1
0,1317,99.1042,2579.3092,6,0.039553606,8.395,4,9,0,Medium,1
0,1435,154.534,459.402,6,0.0,,0,4,0,Small,0
1,1251,56.0246,695.0952,3,0.115826834,16.0,5,7,1,,1
1,590,125.8678,763.0068,7,0.051702257,20.0,8,3,2,Medium,2
0,17,117.0834,1612.5676,10,0.03447406,8.26,5,7,1,,1
0,1031,129.9652,2324.9736,1,0.0,6.865,1,1,2,High,1
0,504,189.053,6261.849,1,0.04379158,,0,5,2,Medium,3
1,540,46.4744,45.2744,3,0.0,20.0,3,0,2,,0
0,1367,164.7526,4111.315,1,0.037006076,,0,5,2,Medium,3
0,716,184.6608,2756.4120000000003,14,0.09147267,,0,5,2,Medium,3
1,266,89.6856,2109.2544,11,0.027723342,17.35,8,3,2,Medium,2
1,220,162.3552,487.3656,3,0.10229590400000001,,0,4,0,Small,0
1,1262,227.9352,4809.7392,2,0.037033223,10.395,8,3,2,Medium,2
0,736,104.4964,2419.5172,6,0.174350275,9.3,2,8,0,Small,1
1,1528,189.1872,4727.18,6,0.025886443,7.42,7,2,1,,1
0,647,110.4912,1637.868,4,0.0,15.2,7,2,1,,1
0,480,160.49200000000002,4314.384,6,0.029567218,9.695,6,6,1,Small,1
1,672,185.3582,3715.164,15,0.021695673999999998,7.42,7,2,1,,1
